time,body0_x,body0_y,body0_z,body1_x,body1_y,body1_z,body2_x,body2_y,body2_z
19872000.00000000,-41597527655.93386841,-56021556455.23651123,88559269726.55287170,-41167353403.72875977,-7275399495.52894306,-10226782805.70841599,-29158318940.33750534,-26767044049.23471069,98494713079.15557861
19958400.00000000,-41877670938.28523254,-58586036227.72729492,91330554964.70596313,-41113602808.68136597,-6015443888.88576698,-11455597866.62657356,-28983766253.03353500,-25419319883.38710403,97068882901.92063904
20044800.00000000,-42095450320.63427734,-60991220646.97167206,94128249360.22796631,-41058176929.07710266,-4765404830.86215210,-12654452636.43260002,-28873252750.28875351,-24220974522.16634750,95586683276.20466614
20131200.00000000,-42262691150.93150330,-63255671659.25999451,96928551206.38780212,-41001078573.54290009,-3524843807.80177021,-13824612686.66469574,-28814950275.52573395,-23153884532.93841171,94073181480.27691650
20217600.00000000,-42389474814.66215515,-65398381451.78979492,99716232270.32670593,-40942303179.67302704,-2293375822.57748270,-14967133751.59286499,-28798782005.66495514,-22199442725.63290405,92544661481.26617432
20304000.00000000,-42483957971.86450958,-67436721644.49117279,102482192580.32684326,-40881843338.63784790,-1070669687.44140267,-16082902373.98707581,-28816598689.49777603,-21340608668.06761169,91011109793.66023254
20390400.00000000,-42552576198.64209747,-69385739195.11801147,105221414858.50784302,-40819691411.01286316,143554901.17847061,-17172668224.35749817,-28861972390.34517670,-20562615706.06065369,89478293365.84965515
20476800.00000000,-42600357225.63043213,-71258123302.65516663,107931491139.56759644,-40755840963.99406433,1349531602.04750943,-18237069380.87376404,-28929881810.37564087,-19853008299.39253616,87949258241.30616760
20563200.00000000,-42631224158.61789703,-73064447555.44825745,110611634081.27746582,-40690287505.47706604,2547451962.92707348,-19276652012.66723251,-29016408335.90517807,-19201404407.47901917,86425337931.38977051
20649600.00000000,-42648249406.37230682,-74813490241.95048523,113262036932.81796265,-40623028809.09811401,3737469752.14208317,-20291885738.79628754,-29118481784.52972031,-18599179510.19179535,84906808805.97833252
20736000.00000000,-42653854397.47513580,-76512546696.05598450,115883466972.13705444,-40554065007.41705322,4919704876.30754757,-21283175682.40824127,-29233680595.10795212,-18039158180.25176239,83393308710.27119446
20822400.00000000,-42649962179.90753174,-78167702320.83900452,118477010068.89743042,-40483398558.53038788,6094246818.92321396,-22250872002.38884735,-29360079261.56222534,-17515344498.08441544,81884101933.49142456
20908800.00000000,-42638112602.78107452,-79784059575.66569519,121043911552.10746765,-40411034148.15547180,7261157605.02333832,-23195277491.51402664,-29496133249.06359863,-17022698029.35784721,80378245939.40657043
20995200.00000000,-42619548978.27562714,-81365922126.36018372,123585478054.92352295,-40336978563.44886017,8420474327.75816631,-24116653681.88939667,-29640592458.27565765,-16556952201.39818954,78874695626.96588135
21081600.00000000,-42595283410.08612823,-82916942545.07255554,126103017890.59982300,-40261240559.50597382,9572211283.32626152,-25015225787.82543564,-29792436030.40804291,-16114468738.25391388,77372367897.22561646
21168000.00000000,-42566146278.23393250,-84440240280.58460999,128597805763.42164612,-40183830730.40180206,10716361761.46637154,-25891186734.60047150,-29950822991.36440659,-15692121480.88197517,75870180971.17881775
21254400.00000000,-42532823965.87454224,-85938495887.36334229,131071062832.73489380,-40104761391.25458527,11852899535.13594627,-26744700461.35631561,-30115054642.87101746,-15287203647.77281570,74367077628.62141418
21340800.00000000,-42495887833.77585602,-87414026484.58969116,133523946431.60006714,-40024046474.63298035,12981780087.77145195,-27575904641.86649704,-30284545691.59131622,-14897353603.18196678,72862038210.26643372
21427200.00000000,-42455816645.80506134,-88868846430.66601562,135957545812.05494690,-39941701442.79602051,14102941610.96953201,-28384912933.82665634,-30458801911.39907074,-14520495180.30372047,71354087121.77171326
21513600.00000000,-42413014062.33358002,-90304716352.16728210,138372881599.91299438,-39857743216.22507477,15216305800.15256310,-29171816842.52955627,-30637402721.44149399,-14154789447.98548508,69842295242.61657715
21600000.00000000,-42367822392.66195679,-91723182978.47521973,140770907476.50146484,-39772190118.36115265,16321778471.02480888,-29936687266.06527710,-30819987488.97703552,-13798595492.54980278,68325779789.56381989
21686400.00000000,-42320533488.69557953,-93125611690.27041626,143152513138.92147827,-39685061836.20786285,17419250015.44223785,-30679575774.92232132,-31006244675.09670258,-13450438325.17203903,66803702636.00083923
21772800.00000000,-42271397437.52883148,-94513213267.50564575,145518527934.16094971,-39596379396.38463593,18508595711.68119049,-31400515667.89967346,-31195903166.08667755,-13108982444.17576218,65275267733.73871613
21859200.00000000,-42220629546.59760284,-95887065996.03170776,147869724784.57171631,-39506165156.24649811,19589675900.93380737,-32099522837.73472977,-31388725297.15604782,-12773009904.90231514,63739718053.16300201
21945600.00000000,-42168415994.62536621,-97248134040.48086548,150206824166.26763916,-39414442809.78377533,20662336039.10564041,-32776596473.19643784,-31584501195.59101105,-12441401998.62499619,62196332306.92880249
22032000.00000000,-42114918432.58278656,-98597282797.09480286,152530497995.50683594,-39321237408.15285492,21726406630.56776428,-33431719619.13890839,-31783044159.26451874,-12113123833.47319031,60644421623.63208771
22118400.00000000,-42060277752.65880585,-99935291790.38644409,154841373338.75155640,-39226575394.85335541,22781703048.35185242,-34064859611.82617188,-31984186852.48799896,-11787211257.96563911,59083326273.07463837
22204800.00000000,-42004617193.62886810,-101262865561.42733765,157140035901.24014282,-39130484655.75056458,23828025243.30863953,-34675968403.47709656,-32187778150.62072754,-11462759681.88153076,57512412502.23697662
22291200.00000000,-41948044913.57794952,-102580642905.20845032,159427033273.95193481,-39032994584.34165955,24865157342.92078781,-35264982787.25483704,-32393680502.08054352,-11138914437.71256828,55931069513.30293274
22377600.00000000,-41890656132.50537872,-103889204743.90109253,161702877934.62731934,-38934136162.88006592,25892867138.71895218,-35831824531.69787598,-32601767704.61471176,-10814862394.81809425,54338706597.07057953
22464000.00000000,-41832534925.59486389,-105189080867.37480164,163968050008.19662476,-38833942060.20641327,26910905459.54676437,-36376400431.75289917,-32811923014.19887924,-10489824592.17220116,52734750423.55630493
22550400.00000000,-41773755731.19456482,-106480755728.54403687,166222999797.66720581,-38732446747.39047241,27919005426.21154785,-36898602282.04230499,-33024037521.41511917,-10163049697.66775513,51118642484.37511444
22636800.00000000,-41714384624.58264160,-107764673446.38055420,168468150099.60910034,-38629686632.57114410,28916881581.29843140,-37398306776.71887207,-33238008742.84637070,-9833808134.91811562,49489836677.10979462
22723200.00000000,-41654480398.48298645,-109041242141.73497009,170703898319.78506470,-38525700216.69766998,29904228886.07115555,-37875375339.17976379,-33453739384.81949615,-9501386744.33642960,47847797019.39472961
22809600.00000000,-41594095483.36580658,-110310837708.92190552,172930618404.80801392,-38420528272.23218536,30880721574.38610458,-38329653883.99568176,-33671136244.40216446,-9165083865.46443939,46191995479.18770599
22896000.00000000,-41533276734.31216431,-111573807108.15866089,175148662605.38146973,-38314214047.28145599,31846011851.35560989,-38760972512.63282776,-33890109218.40653229,-8824204743.19718742,44521909907.25140381
22982400.00000000,-41472066106.25950623,-112830471249.49458313,177358363085.95968628,-38206803498.09545898,32799728422.05508804,-39169145143.88700104,-34110570395.64518738,-8478057172.56074047,42837022057.92736053
23068800.00000000,-41410501235.48785400,-114081127527.12306213,179560033394.72915649,-38098345553.41614532,33741474832.81058502,-39553969079.39969635,-34332433211.09615326,-8125947305.68775272,41136815684.67058563
23155200.00000000,-41348615942.03417969,-115326052053.37860107,181753969806.77871704,-37988892414.79897308,34670827604.45245361,-39915224504.18213654,-34555611643.16699982,-7767175551.07407665,39420774697.40348053
23241600.00000000,-41286440665.16690826,-116565501633.85847473,183940452552.26544189,-37878499897.78281403,35587334133.28673553,-40252673921.73748779,-34780019437.05043030,-7401032499.42848301,37688381369.47211456
23328000.00000000,-41224002841.98397064,-117799715518.63346863,186119746940.34393311,-37767227819.67697906,36490510331.30998993,-40566061523.15601349,-35005569338.33920288,-7026794812.67674923,35939114582.81213379
23414400.00000000,-41161327237.51593018,-119028916959.15827942,188292104388.63510132,-37655140440.79900360,37379837972.24475861,-40855112489.48365021,-35232172321.68521881,-6643721013.08670712,34172448100.84859467
23500800.00000000,-41098436233.34193420,-120253314596.04756165,190457763367.08200073,-37542306967.27370453,38254761704.14143372,-41119532226.76419067,-35459736799.38451385,-6251047108.09410858,32387848859.68223572
23587200.00000000,-41035350080.59957123,-121473103699.17941284,192616950264.18280029,-37428802125.04245758,39114685682.38143921,-41359005533.47778320,-35688167794.35812378,-5847981983.20227623,30584775269.29502106
23673600.00000000,-40972087122.34186554,-122688467278.48997498,194769880182.80526733,-37314706816.59502411,39958969768.68296814,-41573195700.71228790,-35917366061.06326294,-5433702490.19325161,28762675517.90706635
23760000.00000000,-40908663989.42755127,-123899577081.22167969,196916757672.07211304,-37200108874.20412445,40786925231.85187531,-41761743546.40508270,-36147227136.36847687,-5007348150.63046551,26920985874.33300018
23846400.00000000,-40845095773.49421692,-125106594489.19642639,199057777401.16033936,-37085103926.21701050,41597809874.15819550,-41924266386.51443481,-36377640300.28892517,-4568015384.96204090,25059128985.35411835
23932800.00000000,-40781396180.03370667,-126309671327.83288574,201193124780.27304077,-36969796396.36893463,42390822492.87786865,-42060356948.20476532,-36608487423.59751129,-4114751165.04525948,23176512167.93173599
24019200.00000000,-40717577664.14602661,-127508950597.05618286,203322976533.51733398,-36854300660.29821777,43165096569.11948395,-42169582233.31251526,-36839641675.55590820,-3646545972.06357336,21272525699.79519653
24105600.00000000,-40653651551.17652130,-128704567132.91212463,205447501227.94918823,-36738742388.67916870,43919693054.79450226,-42251482344.84992981,-37070966060.14446259,-3162325921.88265753,19346541116.90073776
24192000.00000000,-40589628144.12837982,-129896648207.55728149,207566859762.62231445,-36623260112.93109894,44653592102.51443481,-42305569295.58938599,-37302311742.94066620,-2660943894.95744133,17397909532.96706009
24278400.00000000,-40525516819.47882080,-131085314074.32058716,209681205821.09664917,-36508007057.68103027,45365683551.06321716,-42331325826.53030396,-37533516122.84029388,-2141169476.74292803,15425960005.43362617
24364800.00000000,-40461326112.80399323,-132270678463.69360352,211790686290.52090454,-36393153294.54589081,46054755939.29144287,-42328204275.23605347,-37764400592.65026855,-1601677475.59814215,13429997984.71512604
24451200.00000000,-40397063795.42823029,-133452849035.38545227,213895441650.09545898,-36278888285.01051331,46719483771.73313141,-42295625550.98233795,-37994767919.56140900,-1041034736.34798014,11409303900.88686752
24537600.00000000,-40332736943.15196991,-134631927790.95532227,215995606331.44604492,-36165423897.08523560,47358412697.25271606,-42232978297.28696442,-38224399159.76293945,-457684906.29770064,9363131965.84090424
24624000.00000000,-40268351997.97515106,-135808011450.99626160,218091309053.18905640,-36052998002.21038055,47969942184.06179047,-42139618355.41910553,-38453049999.81461334,150069266.93416274,7290709302.23003769
24710400.00000000,-40203914823.61529541,-136981191800.37583923,220182673131.74395752,-35941878787.13591766,48552305175.87680817,-42014868688.83980560,-38680446389.24893188,784086624.49872291,5191235557.09584236
24796800.00000000,-40139430755.51885223,-138151556004.63162231,222269816770.24456787,-35832369952.43376923,49103544088.74068451,-41858019993.90900421,-38906279292.04752350,1446411915.89064264,3063883223.66442728
24883200.00000000,-40074904645.97787476,-139319186900.26397705,224352853327.21456909,-35724817017.91573334,49621482348.09216309,-41668332314.96623993,-39130198336.10653687,2139304552.17151833,907798987.75166130
24969600.00000000,-40010340904.89012146,-140484163261.35726929,226431891566.50238037,-35619615019.72331238,50103690460.47955322,-41445038114.41859436,-39351804075.38671112,2865272800.87742090,-1277893452.08381081
25056000.00000000,-39945743536.63700104,-141646560044.68804932,228507035889.81369019,-35517217970.08550262,50547445349.99277496,-41187347439.22176361,-39570638493.27763367,3627114694.69497681,-3494088450.59194851
25142400.00000000,-39881116173.49938202,-142806448615.23858643,230578386553.03289795,-35418150566.95434570,50949681347.87248230,-40894456101.99722290,-39786173259.54640961,4427967267.36579990,-5741690451.03569126
25228800.00000000,-39816462105.98487091,-143963896953.82339478,232646039867.38714600,-35323022798.60260773,51306930781.39737701,-40565558200.51854706,-39997795095.41265869,5271366172.42569828,-8021601666.86862564
25315200.00000000,-39751784310.40116882,-145118969848.35058594,234710088386.37362671,-35232548304.41221619,51615251535.47041321,-40199864899.01578522,-40204787385.18675232,6161318312.87985897,-10334703487.35787582
25401600.00000000,-39687085473.97758484,-146271729070.07714844,236770621079.24133301,-35147567651.17425537,51870138221.64743805,-39796632290.98964691,-40406306874.84829712,7102390848.42938423,-12681828788.25171089
25488000.00000000,-39622368017.81095123,-147422233536.07476807,238827723491.68869019,-35069078097.97187042,52066412645.48566437,-39355202517.32421112,-40601353884.21732330,8099820890.58878231,-15063720974.36449623
25574400.00000000,-39557634117.89285278,-148570539459.00207520,240881477894.30517578,-34998271999.74921417,52198088080.25639343,-38875064382.54640198,-40788733882.35807800,9159651378.74536324,-17480973511.75878143
25660800.00000000,-39492885724.46286011,-149716700485.17803955,242931963419.14355469,-34936586805.98293304,52258200428.81090546,-38355942909.71202850,-40967007469.55434418,10288900056.36680984,-19933940509.43152618
25747200.00000000,-39428124579.92881012,-150860767821.87634277,244979256184.65631104,-34885770734.20326233,52238597768.70205688,-37797932270.68393707,-41134424685.86806488,11495770053.17394447,-22422603913.97236633
25833600.00000000,-39363352235.60169220,-152002790354.71585083,247023429409.05874634,-34847969744.65760040,52129678334.19216919,-37201694412.10420990,-41288838019.74084473,12789912020.52334404,-24946374996.95453644
25920000.00000000,-39298570067.51350403,-153142814756.02239990,249064553511.98876953,-34825843511.08752441,51920066528.37271881,-36568758227.55905914,-41427586421.39910126,14182748227.64934921,-27503795284.42972946
26006400.00000000,-39233779291.62615204,-154280885585.10333252,251102696204.11547852,-34822720674.08782959,51596219135.97776794,-35901974089.31328583,-41547340034.28614807,15687866449.12521553,-30092082114.80219650
26092800.00000000,-39168980978.80709076,-155417045381.54895020,253137922564.11065674,-34842806412.56147003,51141964333.16739655,-35206210132.35742950,-41643892608.63157654,17321481048.38119507,-32706432431.75321960
26179200.00000000,-39104176070.05492401,-156551334753.02151489,255170295102.15997314,-34891456816.65630341,50538005268.29357147,-34489425351.77207947,-41711887113.28890228,19102929484.72758484,-35338949750.38788605
26265600.00000000,-39039365392.62357330,-157683792459.62847900,257199873809.01519775,-34975530264.07891083,49761491896.26974487,-33764324607.71475220,-41744464343.29764557,21055100563.35836411,-37976989201.30044556
26352000.00000000,-38974549677.93985748,-158814455498.09829712,259226716189.63180542,-35103804029.26770020,48785929668.12847900,-33050883980.11652756,-41732846292.79257202,23204525829.96945572,-40600632209.51528168
26438400.00000000,-38909729582.55838776,-159943359190.89874268,261250877281.05636597,-35287375216.59700775,47582046789.36917114,-32380072905.72984314,-41665935200.84473419,25580512401.52919769,-43178964375.32653809
26524800.00000000,-38844905713.84350586,-161070537288.61380005,263272409656.22146606,-35539785461.98676300,46120918032.86169434,-31798871965.88340759,-41530188824.16986084,28212019255.75171661,-45665057690.33808899
26611200.00000000,-38780078662.48806000,-162196022098.79113770,265291363420.32363892,-35876222622.80966949,44381632105.92038727,-31375567165.87144852,-41310418714.70240021,31119989992.87036514,-47990676254.45222473
26697600.00000000,-38715249043.88382721,-163319844660.75863647,267307786217.51123047,-36310592316.76431274,42366069538.38243866,-31201117379.56109619,-40992718639.35198975,34302575122.37581253,-50064908837.95018005
26784000.00000000,-38650417548.35173035,-164442034989.58905029,269321723286.21038818,-36849359866.29757690,40119039185.84954071,-31377235169.78338242,-40570622585.35083008,37714995803.73912811,-51786088116.42706299
26870400.00000000,-38585584993.71377563,-165562622399.61862183,271333217627.58117676,-37484099839.23571014,37738771067.86212921,-31983207499.50152969,-40052555167.05065155,41259051331.75611877,-53074970128.07970428
26956800.00000000,-38520752362.12846375,-166681635866.71676636,273342310350.69055176,-38189988898.35059357,35355033193.93951416,-33036716583.35071182,-39463338739.52108002,44805002672.77687836,-53913913767.33989716
27043200.00000000,-38455920797.53923035,-167799104313.97833252,275349041175.09326172,-38934739143.38621521,33081766609.46059036,-34486578737.27116394,-38835260059.07469177,48238937704.51736450,-54354142437.82216644
27129600.00000000,-38391091557.68682861,-168915056704.38592529,277353448942.07183838,-39690297663.92354584,30985619786.11659622,-36244574638.19615173,-38196370778.38976288,51494236918.26895905,-54483914303.87574768
27216000.00000000,-38326265943.36315918,-170029521939.73413086,279355571969.14904785,-40438119332.70008850,29088081007.02716827,-38221858280.64072418,-37565214723.93688965,54549440932.70660400,-54392113688.50837708
27302400.00000000,-38261445234.14214325,-171142528667.04736328,281355448203.74462891,-41168249352.83795929,27383052720.23738098,-40346892688.48656464,-36951745413.02003479,57410675946.80960846,-54150315515.25809479
27388800.00000000,-38196630644.44206238,-172254105088.75048828,283353115235.10998535,-41876430060.83697510,25852306200.39229965,-42567956778.45028687,-36360219294.72109985,60096198888.35782623,-53810278456.65972900
27475200.00000000,-38131823299.37013245,-173364278819.20431519,285348610239.19647217,-42561621578.28173065,24474422617.46575165,-44849473990.56386566,-35791675122.34827423,62627456201.73819733,-53407616248.63264465
27561600.00000000,-38067024224.65539551,-174473076791.99441528,287341969905.04455566,-43224414754.69590759,23228888032.92499161,-47167459974.70890045,-35245521020.64883423,65024988759.06905365,-52966349930.33567810
27648000.00000000,-38002234345.21192169,-175580525208.02249146,289333230365.78845215,-43866136196.18967438,22097572574.50122070,-49505832787.20776367,-34720429458.59854126,67306952633.52090454,-52502597578.58073425
27734400.00000000,-37937454488.50093079,-176686649512.59762573,291322427142.50329590,-44488377245.53746033,21065011568.93228149,-51853798293.70088959,-34214808265.96175385,69488837943.66499329,-52027188848.80246735
27820800.00000000,-37872685390.31524658,-177791474391.91525269,293309595102.20440674,-45092758892.93320465,20118210511.99628830,-54204091650.68044281,-33727035716.75169754,71583663879.91862488,-51547423451.52399445
27907200.00000000,-37807927701.59988403,-178895023782.01940918,295294768428.62030029,-45680822034.87355804,19246302185.33236694,-56551815801.41871643,-33255570263.52670670,73602321596.68670654,-51068232627.20162201
27993600.00000000,-37743181995.53166199,-179997320885.54498291,297277980603.59643555,-46253982455.62779999,18440192225.30568695,-58893675871.62815857,-32798995548.84068680,75553928660.23895264,-50592944731.96833801
28080000.00000000,-37678448774.43908691,-181098388193.11129761,299259264397.00000000,-46813518308.20346832,17692242672.07794571,-61227471571.71752167,-32356032917.35759354,77446145521.03300476,-50123792825.28253937
28166400.00000000,-37613728476.34991455,-182198247507.30834961,301238651863.27691650,-47360573230.31960297,16996006096.78091431,-63551757416.87547302,-31925538293.33062363,79285441410.52706909,-49662254446.40149689
28252800.00000000,-37549021481.07080841,-183296919967.92877197,303216174343.14434814,-47896166371.45189667,16346008412.10940552,-65865612733.98802948,-31506492147.47743607,81077311555.81900024,-49209281609.15640259
28339200.00000000,-37484328115.76880646,-184394426077.56997681,305191862469.20849609,-48421204890.23316193,15737573684.67899704,-68168484183.45631409,-31097986993.99817276,82826452392.89060974,-48765458285.75223541
28425600.00000000,-37419648660.06002045,-185490785727.04174805,307165746174.55389404,-48936496728.00862885,15166683466.16727257,-70460076723.93461609,-30699214611.93149185,84536902260.87409973,-48331109450.61931610
28512000.00000000,-37354983350.62945557,-186586018220.22155762,309137854703.55895996,-49442762637.54170990,14629863840.78772354,-72740277327.83003235,-30309454011.82897568,86212154379.43347168,-47906377375.72898102
28598400.00000000,-37290332385.41462708,-187680142298.13723755,311108216624.35412598,-49940647052.38424683,14124094489.63524628,-75009101103.56770325,-29928060562.20126343,87855247808.50161743,-47491275520.78648376
28684800.00000000,-37225695927.38889313,-188773176162.14822388,313076859842.46740723,-50430727689.19346619,13646735176.66592216,-77266652924.59371948,-29554456383.41777802,89468840985.48190308,-47085726917.87371826
28771200.00000000,-37161074107.98050690,-189865137496.15844727,315043811615.30163574,-50913523923.64145660,13195466021.12149811,-79513099906.89106750,-29188121968.37817764,91055271475.03654480,-46689591708.41058350
28857600.00000000,-37096467030.16193390,-190956043487.83435059,317009098567.16516113,-51389504045.77964020,12768238706.14837646,-81748651553.08747864,-28828588924.05856323,92616604781.68557739,-46302687014.07768250
28944000.00000000,-37031874771.24166107,-192045910848.82876587,318972746704.63787842,-51859091523.01919556,12363236395.89214706,-83973545364.99717712,-28475433705.73927689,94154674452.93620300,-45924801339.64070129
29030400.00000000,-36967297385.38797760,-193134755834.02896118,320934781432.10247803,-52322670399.78721619,11978840619.51247978,-86188036389.69937134,-28128272214.82493973,95671115214.51605225,-45555705042.40310669
29116800.00000000,-36902734905.91159821,-194222594259.85870361,322895227567.30767822,-52780589953.87402344,11613603757.48164177,-88392389616.54020691,-27786755140.21451950,97167390502.37661743,-45195157950.76748657
29203200.00000000,-36838187347.33136749,-195309441521.67062378,324854109356.85980225,-53233168716.51817322,11266226057.02400398,-90586874454.23863220,-27450563936.15060425,98644815464.64617920,-44842914902.62120819
29289600.00000000,-36773654707.24475861,-196395312610.26928711,326811450491.56225586,-53680697949.45977783,10935536329.08056641,-92771760734.46148682,-27119407343.29560471,100104576281.18826294,-44498729757.10080719
29376000.00000000,-36709136968.02266693,-197480222127.60699463,328767274121.54089355,-54123444659.01924133,10620475654.06542015,-94947315841.00668335,-26793018372.95823669,101547746473.54110718,-44162358280.53426361
29462400.00000000,-36644634098.34597778,-198564184301.69497681,330721602871.10827637,-54561654215.37110138,10320083559.75674057,-97113802672.19657898,-26471151686.28306580,102975300741.93777466,-43833560198.91174316
29548800.00000000,-36580146054.59952545,-199647213000.77191162,332674458853.33099365,-54995552634.78287506,10033486240.98487473,-99271478221.75886536,-26153581310.61773682,104388126759.78659058,-43512100631.57217407
29635200.00000000,-36515672782.13738251,-200729321746.77047729,334625863684.27441406,-55425348573.65647125,9759886474.23313141,-101420592619.55175781,-25840098644.20628357,105787035272.53691101,-43197751064.72273254
29721600.00000000,-36451214216.43199921,-201810523728.12145996,336575838496.90600586,-55851235075.62413025,9498554946.08941460,-103561388514.28579712,-25530510707.94400787,107172768782.03160095,-42890289982.62030029
29808000.00000000,-36386770284.11838531,-202890831811.93273926,338524403954.64471436,-56273391106.55273438,9248822766.66215706,-105694100710.28153992,-25224638609.32902145,108546009045.27012634,-42589503244.36329651
29894400.00000000,-36322340903.94335938,-203970258555.57907104,340471580264.54895020,-56691982906.93441772,9010074980.63925743,-107818955992.33998108,-24922316189.12236404,109907383574.93936157,-42295184272.20906830
29980800.00000000,-36257925987.62885284,-205048816217.73629761,342417387190.13891602,-57107165186.63388062,8781744921.94683838,-109936173089.15153503,-24623388825.73740768,111257471295.78901672,-42007134100.98747253
30067200.00000000,-36193525440.65733337,-206126516768.89169312,344361844063.85308838,-57519082183.18520355,8563309284.73916149,-112045962737.86367798,-24327712376.15761185,112596807484.15206909,-41725161325.98948669
30153600.00000000,-36129139162.98661041,-207203371901.36053467,346304969799.13995361,-57927868601.66438293,8354283805.09701729,-114148527821.57028198,-24035152235.34915924,113925888096.26304626,-41449081977.56975555
30240000.00000000,-36064767049.70054626,-208279393038.83712769,348246782902.18902588,-58333650451.50657654,8154219465.39420319,-116244063558.37030029,-23745582498.79303360,115245173573.44244385,-41178719343.81880951
30326400.00000000,-36000408991.60153961,-209354591345.50656128,350187301483.30596924,-58736545793.40395355,7962699147.63873959,-118332757725.85006714,-23458885214.99466324,116555092197.86734009,-40913903757.45596313
30412800.00000000,-35936064875.75008392,-210428977734.74194336,352126543267.93823242,-59136665407.54004669,7779334673.85470390,-120414790908.79396057,-23174949716.71002579,117856043060.88674927,-40654472359.14435577
30499200.00000000,-35871734585.95614624,-211502562877.41043091,354064525607.35870361,-59534113392.83038330,7603764181.25034523,-122490336760.93537903,-22893672021.21362686,119148398696.15959167,-40400268846.42339325
30585600.00000000,-35807418003.22672272,-212575357209.80978394,356001265489.01446533,-59928987705.49803162,7435649787.91946983,-124559562273.85473633,-22614954291.27539825,120432507421.88983154,-40151143215.15979767
30672000.00000000,-35743115006.17344666,-213647370941.25579834,357936779546.54998779,-60321380644.17608643,7274675511.46373653,-126622628047.88533020,-22338704349.65061951,121708695429.79156494,-39906951498.66474915
30758400.00000000,-35678825471.38378906,-214718614061.33963013,359871084069.51275635,-60711379287.76338196,7120545408.45635986,-128679688561.23115540,-22064835240.85298538,122977268652.88276672,-39667555508.28166199
30844800.00000000,-35614549273.75903320,-215789096346.87307739,361804195012.75024414,-61099065891.43730927,6972981907.29496574,-130730892434.52963257,-21793264834.80382156,124238514439.57759094,-39432822578.22068787
30931200.00000000,-35550286286.82192993,-216858827368.53839111,363736128005.50799561,-61484518245.52537537,6831724310.87530231,-132776382688.88017273,-21523915467.65286255,125492703057.66256714,-39202625316.62792206
31017600.00000000,-35486036382.99668121,-217927816497.25851440,365666898360.23693848,-61867810001.33606720,6696527448.78905487,-134816296995.96264648,-21256713615.66742325,126740089048.46894836,-38976841364.27438354
31104000.00000000,-35421799433.86361694,-218996072910.30230713,367596521081.11950684,-62249010967.53388977,6567160461.51402569,-136850767919.33038330,-20991589598.60266495,127980912448.78775024,-38755353161.78923798
31190400.00000000,-35357575310.39073944,-220063605597.13858032,369525010872.32366943,-62628187380.19988251,6443405701.40955448,-138879923146.31265259,-20728477309.40955353,129215399895.72848511,-38538047726.01113129
31276800.00000000,-35293363883.14413452,-221130423365.05212402,371452382145.99316406,-63005402149.33633423,6325057737.32444191,-140903885710.22732544,-20467313967.51971054,130443765627.72714233,-38324816435.76596069
31363200.00000000,-35229165022.47902679,-222196534844.53378296,373378649029.98315430,-63380715084.24406433,6211922451.32634544,-142922774202.80386353,-20208039893.27708817,131666212393.20687866,-38115554827.17942810
31449600.00000000,-35164978598.71311188,-223261948494.45578003,375303825375.34967041,-63754183099.91411591,6103816217.51784229,-144936702976.86596680,-19950598301.37295532,132882932276.93736267,-37910162398.48386383
31536000.00000000,-35100804482.28369141,-224326672607.04348755,377227924763.60101318,-64125860406.32714081,6000565154.15411854,-146945782339.43209839,-19694935111.38935471,134094107452.88880920,-37708542424.16909790
31622400.00000000,-35036642543.88994598,-225390715312.65353394,379150960513.71942139,-64495798682.33747101,5902004441.35272789,-148950118735.47158813,-19440998773.77277374,135299910871.30023193,-37510601778.24803162
31708800.00000000,-34972492654.62161255,-226454084584.36752319,381072945688.96081543,-64864047235.63011932,5807977697.61391449,-150949814922.60900879,-19188740109.74845886,136500506886.75303650,-37316250766.35203552
31795200.00000000,-34908354686.07518768,-227516788242.41085815,382993893103.44030762,-65230653150.07409668,5718336409.17279816,-152944970137.10699463,-18938112163.85090256,137696051833.23748779,-37125402966.33357239
31881600.00000000,-34844228510.45869446,-228578833958.40463257,384913815328.51098633,-65595661421.65102386,5632939406.90102863,-154935680251.48126221,-18689070067.89046860,138886694551.50302124,-36937975077.02999115
31968000.00000000,-34780114000.68599701,-229640229259.45867920,386832724698.94293213,-65959115084.01123810,5551652386.08081245,-156922037924.11392212,-18441570915.30295563,140072576873.37725830,-36753886774.82927704
32054400.00000000,-34716011030.46147919,-230700981532.11340332,388750633318.90985107,-66321055324.59825897,5474347464.90170860,-158904132741.23663330,-18195573644.94045639,141253834067.21109009,-36573060577.67350006
32140800.00000000,-34651919474.35594940,-231761098026.13735962,390667553067.78967285,-66681521592.18415070,5400902777.99128628,-160882051351.65313721,-17951038933.46009064,142430595248.14547729,-36395421716.13685608
32227200.00000000,-34587839207.87446594,-232820585858.18713379,392583495605.78594971,-67040551696.57183838,5331202101.69398594,-162855877594.56579590,-17707929095.55388641,143602983756.49255371,-36220898011.22046661
32313600.00000000,-34523770107.51672363,-233879452015.33609009,394498472379.37585449,-67398181901.14360046,5265134508.16626263,-164825692620.86120605,-17466207991.33986664,144771117507.16921997,-36049419758.51497650
32400000.00000000,-34459712050.83068848,-234937703358.47766113,396412494626.59167480,-67754447008.86723328,5202594045.66700459,-166791575008.19909668,-17225840940.30226517,145935109312.81005859,-35880919618.39290619
