time,body0_x,body0_y,body0_z,body1_x,body1_y,body1_z
1555200.00000000,-35850972085.80067444,-42672926386.24299622,0.00000000,35850972085.80067444,42672926386.24299622,0.00000000
1641600.00000000,-34367943666.32732391,-44595638900.99249268,0.00000000,34367943666.32732391,44595638900.99249268,0.00000000
1728000.00000000,-32834714533.45719147,-46456586018.74555206,0.00000000,32834714533.45719147,46456586018.74555206,0.00000000
1814400.00000000,-31254875918.10337830,-48255015113.17619324,0.00000000,31254875918.10337830,48255015113.17619324,0.00000000
1900800.00000000,-29631940484.58180618,-49990398755.86161041,0.00000000,29631940484.58180618,49990398755.86161041,0.00000000
1987200.00000000,-27969328942.98449707,-51662417758.35382843,0.00000000,27969328942.98449707,51662417758.35382843,0.00000000
2073600.00000000,-26270359113.35067749,-53270944059.84087372,0.00000000,26270359113.35067749,53270944059.84087372,0.00000000
2160000.00000000,-24538237267.65960312,-54816023742.82369232,0.00000000,24538237267.65960312,54816023742.82369232,0.00000000
2246400.00000000,-22776051555.56229401,-56297860410.48251343,0.00000000,22776051555.56229401,56297860410.48251343,0.00000000
2332800.00000000,-20986767308.87899780,-57716799113.17201233,0.00000000,20986767308.87899780,57716799113.17201233,0.00000000
2419200.00000000,-19173224016.66684723,-59073310968.89236450,0.00000000,19173224016.66684723,59073310968.89236450,0.00000000
2505600.00000000,-17338133765.58378220,-60367978584.33503723,0.00000000,17338133765.58378220,60367978584.33503723,0.00000000
2592000.00000000,-15484080947.91481590,-61601482349.54864502,0.00000000,15484080947.91481590,61601482349.54864502,0.00000000
2678400.00000000,-13613523050.70557976,-62774587650.48414612,0.00000000,13613523050.70557976,62774587650.48414612,0.00000000
2764800.00000000,-11728792352.85678291,-63888133019.52302551,0.00000000,11728792352.85678291,63888133019.52302551,0.00000000
2851200.00000000,-9832098371.84243774,-64943019224.28369904,0.00000000,9832098371.84243774,64943019224.28369904,0.00000000
2937600.00000000,-7925530917.16966534,-65940199279.16095734,0.00000000,7925530917.16966534,65940199279.16095734,0.00000000
3024000.00000000,-6011063623.20620728,-66880669351.75012970,0.00000000,6011063623.20620728,66880669351.75012970,0.00000000
3110400.00000000,-4090557849.11573076,-67765460527.09140778,0.00000000,4090557849.11573076,67765460527.09140778,0.00000000
3196800.00000000,-2165766848.03761959,-68595631386.09506226,0.00000000,2165766848.03761959,68595631386.09506226,0.00000000
3283200.00000000,-238340121.10847354,-69372261350.15225220,0.00000000,238340121.10847354,69372261350.15225220,0.00000000
3369600.00000000,1690172115.68676162,-70096444741.40855408,0.00000000,-1690172115.68676162,70096444741.40855408,0.00000000
3456000.00000000,3618314412.59204483,-70769285507.12797546,0.00000000,-3618314412.59204483,70769285507.12797546,0.00000000
3542400.00000000,5544721565.74176025,-71391892556.69499207,0.00000000,-5544721565.74176025,71391892556.69499207,0.00000000
3628800.00000000,7468114137.08952808,-71965375660.82504272,0.00000000,-7468114137.08952808,71965375660.82504272,0.00000000
3715200.00000000,9387294048.39405823,-72490841864.25234985,0.00000000,-9387294048.39405823,72490841864.25234985,0.00000000
3801600.00000000,11301140276.17050552,-72969392365.34962463,0.00000000,-11301140276.17050552,72969392365.34962463,0.00000000
3888000.00000000,13208604668.56801987,-73402119818.65014648,0.00000000,-13208604668.56801987,73402119818.65014648,0.00000000
3974400.00000000,15108707900.03608322,-73790106018.96304321,0.00000000,-15108707900.03608322,73790106018.96304321,0.00000000
4060800.00000000,17000535575.30866814,-74134419928.59667969,0.00000000,-17000535575.30866814,74134419928.59667969,0.00000000
4147200.00000000,18883234490.58277130,-74436116012.05409241,0.00000000,-18883234490.58277130,74436116012.05409241,0.00000000
4233600.00000000,20756009056.71682358,-74696232845.37808228,0.00000000,-20756009056.71682358,74696232845.37808228,0.00000000
4320000.00000000,22618117886.75008774,-74915791970.05726624,0.00000000,-22618117886.75008774,74915791970.05726624,0.00000000
4406400.00000000,24468870547.97778320,-75095796964.02597046,0.00000000,-24468870547.97778320,75095796964.02597046,0.00000000
4492800.00000000,26307624477.14564514,-75237232704.77774048,0.00000000,-26307624477.14564514,75237232704.77774048,0.00000000
4579200.00000000,28133782055.99571228,-75341064801.95155334,0.00000000,-28133782055.99571228,75341064801.95155334,0.00000000
4665600.00000000,29946787843.35208511,-75408239178.93309021,0.00000000,-29946787843.35208511,75408239178.93309021,0.00000000
4752000.00000000,31746125959.13703918,-75439681785.03860474,0.00000000,-31746125959.13703918,75439681785.03860474,0.00000000
4838400.00000000,33531317615.11511230,-75436298421.71778870,0.00000000,-33531317615.11511230,75436298421.71778870,0.00000000
4924800.00000000,35301918786.74185181,-75398974667.92716980,0.00000000,-35301918786.74185181,75398974667.92716980,0.00000000
5011200.00000000,37057518020.21543884,-75328575891.39463806,0.00000000,-37057518020.21543884,75328575891.39463806,0.00000000
5097600.00000000,38797734368.66796112,-75225947333.92489624,0.00000000,-38797734368.66796112,75225947333.92489624,0.00000000
5184000.00000000,40522215451.36720276,-75091914260.19332886,0.00000000,-40522215451.36720276,75091914260.19332886,0.00000000
5270400.00000000,42230635629.81085968,-74927282160.65153503,0.00000000,-42230635629.81085968,74927282160.65153503,0.00000000
5356800.00000000,43922694294.66736603,-74732837000.22862244,0.00000000,-43922694294.66736603,74732837000.22862244,0.00000000
5443200.00000000,45598114257.63805389,-74509345505.46928406,0.00000000,-45598114257.63805389,74509345505.46928406,0.00000000
5529600.00000000,47256640242.47274017,-74257555483.60910034,0.00000000,-47256640242.47274017,74257555483.60910034,0.00000000
5616000.00000000,48898037469.55596161,-73978196167.85949707,0.00000000,-48898037469.55596161,73978196167.85949707,0.00000000
5702400.00000000,50522090328.68639374,-73671978583.86550903,0.00000000,-50522090328.68639374,73671978583.86550903,0.00000000
5788800.00000000,52128601134.89088440,-73339595932.91781616,0.00000000,-52128601134.89088440,73339595932.91781616,0.00000000
5875200.00000000,53717388962.34201050,-72981723988.05184937,0.00000000,-53717388962.34201050,72981723988.05184937,0.00000000
5961600.00000000,55288288551.67983246,-72599021499.65885925,0.00000000,-55288288551.67983246,72599021499.65885925,0.00000000
6048000.00000000,56841149286.27133179,-72192130607.67134094,0.00000000,-56841149286.27133179,72192130607.67134094,0.00000000
6134400.00000000,58375834233.17187500,-71761677257.77436829,0.00000000,-58375834233.17187500,71761677257.77436829,0.00000000
6220800.00000000,59892219244.78015137,-71308271619.43983459,0.00000000,-59892219244.78015137,71308271619.43983459,0.00000000
6307200.00000000,61390192117.39963531,-70832508503.88648987,0.00000000,-61390192117.39963531,70832508503.88648987,0.00000000
6393600.00000000,62869651803.13430786,-70334967780.34001160,0.00000000,-62869651803.13430786,70334967780.34001160,0.00000000
6480000.00000000,64330507671.75366211,-69816214789.20652771,0.00000000,-64330507671.75366211,69816214789.20652771,0.00000000
6566400.00000000,65772678819.36080933,-69276800750.98484802,0.00000000,-65772678819.36080933,69276800750.98484802,0.00000000
6652800.00000000,67196093420.88774872,-68717263169.92881775,0.00000000,-67196093420.88774872,68717263169.92881775,0.00000000
6739200.00000000,68600688123.62323761,-68138126231.63523865,0.00000000,-68600688123.62323761,68138126231.63523865,0.00000000
6825600.00000000,69986407479.15093994,-67539901193.87722778,0.00000000,-69986407479.15093994,67539901193.87722778,0.00000000
6912000.00000000,71353203411.23907471,-66923086770.12896729,0.00000000,-71353203411.23907471,66923086770.12896729,0.00000000
6998400.00000000,72701034717.37727356,-66288169505.33875275,0.00000000,-72701034717.37727356,66288169505.33875275,0.00000000
7084800.00000000,74029866601.80255127,-65635624143.60377502,0.00000000,-74029866601.80255127,65635624143.60377502,0.00000000
7171200.00000000,75339670237.99380493,-64965913987.48456573,0.00000000,-75339670237.99380493,64965913987.48456573,0.00000000
7257600.00000000,76630422358.74391174,-64279491248.77009583,0.00000000,-76630422358.74391174,64279491248.77009583,0.00000000
7344000.00000000,77902104872.04042053,-63576797390.56835938,0.00000000,-77902104872.04042053,63576797390.56835938,0.00000000
7430400.00000000,79154704501.10018921,-62858263460.65203094,0.00000000,-79154704501.10018921,62858263460.65203094,0.00000000
7516800.00000000,80388212447.01091003,-62124310416.03617096,0.00000000,-80388212447.01091003,62124310416.03617096,0.00000000
7603200.00000000,81602624072.53282166,-61375349438.80567169,0.00000000,-81602624072.53282166,61375349438.80567169,0.00000000
7689600.00000000,82797938605.70869446,-60611782243.24461365,0.00000000,-82797938605.70869446,60611782243.24461365,0.00000000
7776000.00000000,83974158862.01802063,-59834001374.34940338,0.00000000,-83974158862.01802063,59834001374.34940338,0.00000000
7862400.00000000,85131290983.89440918,-59042390497.83214569,0.00000000,-85131290983.89440918,59042390497.83214569,0.00000000
7948800.00000000,86269344196.50205994,-58237324681.74179077,0.00000000,-86269344196.50205994,58237324681.74179077,0.00000000
8035200.00000000,87388330578.73986816,-57419170669.84762573,0.00000000,-87388330578.73986816,57419170669.84762573,0.00000000
8121600.00000000,88488264848.50885010,-56588287146.94396210,0.00000000,-88488264848.50885010,56588287146.94396210,0.00000000
8208000.00000000,89569164161.34185791,-55745024996.24627686,0.00000000,-89569164161.34185791,55745024996.24627686,0.00000000
8294400.00000000,90631047921.55361938,-54889727549.05808258,0.00000000,-90631047921.55361938,54889727549.05808258,0.00000000
8380800.00000000,91673937605.12371826,-54022730826.89486694,0.00000000,-91673937605.12371826,54022730826.89486694,0.00000000
8467200.00000000,92697856593.57704163,-53144363776.25652313,0.00000000,-92697856593.57704163,53144363776.25652313,0.00000000
8553600.00000000,93702830018.17379761,-52254948496.24340820,0.00000000,-93702830018.17379761,52254948496.24340820,0.00000000
8640000.00000000,94688884613.76611328,-51354800459.21342468,0.00000000,-94688884613.76611328,51354800459.21342468,0.00000000
8726400.00000000,95656048581.72010803,-50444228724.67853546,0.00000000,-95656048581.72010803,50444228724.67853546,0.00000000
8812800.00000000,96604351461.34117126,-49523536146.63945007,0.00000000,-96604351461.34117126,49523536146.63945007,0.00000000
8899200.00000000,97533824009.27677917,-48593019574.55625916,0.00000000,-97533824009.27677917,48593019574.55625916,0.00000000
8985600.00000000,98444498086.40499878,-47652970048.15144348,0.00000000,-98444498086.40499878,47652970048.15144348,0.00000000
9072000.00000000,99336406551.74874878,-46703672986.23966217,0.00000000,-99336406551.74874878,46703672986.23966217,0.00000000
9158400.00000000,100209583162.98535156,-45745408369.77599335,0.00000000,-100209583162.98535156,45745408369.77599335,0.00000000
9244800.00000000,101064062483.14866638,-44778450919.31142426,0.00000000,-101064062483.14866638,44778450919.31142426,0.00000000
9331200.00000000,101899879793.14689636,-43803070267.04096222,0.00000000,-101899879793.14689636,43803070267.04096222,0.00000000
9417600.00000000,102717071009.74336243,-42819531123.62610626,0.00000000,-102717071009.74336243,42819531123.62610626,0.00000000
9504000.00000000,103515672608.66978455,-41828093439.96953583,0.00000000,-103515672608.66978455,41828093439.96953583,0.00000000
9590400.00000000,104295721552.56315613,-40829012564.11585236,0.00000000,-104295721552.56315613,40829012564.11585236,0.00000000
9676800.00000000,105057255223.43643188,-39822539393.44802856,0.00000000,-105057255223.43643188,39822539393.44802856,0.00000000
9763200.00000000,105800311359.41197205,-38808920522.34490967,0.00000000,-105800311359.41197205,38808920522.34490967,0.00000000
9849600.00000000,106524927995.46380615,-37788398385.46089172,0.00000000,-106524927995.46380615,37788398385.46089172,0.00000000
9936000.00000000,107231143407.93061829,-36761211396.78440857,0.00000000,-107231143407.93061829,36761211396.78440857,0.00000000
10022400.00000000,107918996062.57679749,-35727594084.62759399,0.00000000,-107918996062.57679749,35727594084.62759399,0.00000000
10108800.00000000,108588524565.99238586,-34687777222.69511414,0.00000000,-108588524565.99238586,34687777222.69511414,0.00000000
10195200.00000000,109239767620.13647461,-33641987957.37589264,0.00000000,-109239767620.13647461,33641987957.37589264,0.00000000
10281600.00000000,109872763979.84039307,-32590449931.39703369,0.00000000,-109872763979.84039307,32590449931.39703369,0.00000000
10368000.00000000,110487552413.09889221,-31533383403.97529602,0.00000000,-110487552413.09889221,31533383403.97529602,0.00000000
10454400.00000000,111084171663.98811340,-30471005367.59709930,0.00000000,-111084171663.98811340,30471005367.59709930,0.00000000
10540800.00000000,111662660418.05928040,-29403529661.55418015,0.00000000,-111662660418.05928040,29403529661.55418015,0.00000000
10627200.00000000,112223057270.06652832,-28331167082.35791016,0.00000000,-112223057270.06652832,28331167082.35791016,0.00000000
10713600.00000000,112765400693.89610291,-27254125491.15155792,0.00000000,-112765400693.89610291,27254125491.15155792,0.00000000
10800000.00000000,113289729014.57243347,-26172609918.23587799,0.00000000,-113289729014.57243347,26172609918.23587799,0.00000000
10886400.00000000,113796080382.22450256,-25086822664.81987000,0.00000000,-113796080382.22450256,25086822664.81987000,0.00000000
10972800.00000000,114284492747.90313721,-23996963402.10488510,0.00000000,-114284492747.90313721,23996963402.10488510,0.00000000
11059200.00000000,114755003841.14669800,-22903229267.80689240,0.00000000,-114755003841.14669800,22903229267.80689240,0.00000000
11145600.00000000,115207651149.19911194,-21805814960.21830750,0.00000000,-115207651149.19911194,21805814960.21830750,0.00000000
11232000.00000000,115642471897.79031372,-20704912829.90757370,0.00000000,-115642471897.79031372,20704912829.90757370,0.00000000
11318400.00000000,116059503033.39463806,-19600712969.15158081,0.00000000,-116059503033.39463806,19600712969.15158081,0.00000000
11404800.00000000,116458781206.88833618,-18493403299.19293213,0.00000000,-116458781206.88833618,18493403299.19293213,0.00000000
11491200.00000000,116840342758.53218079,-17383169655.41122055,0.00000000,-116840342758.53218079,17383169655.41122055,0.00000000
11577600.00000000,117204223704.20993042,-16270195870.49460793,0.00000000,-117204223704.20993042,16270195870.49460793,0.00000000
11664000.00000000,117550459722.85791016,-15154663855.69533539,0.00000000,-117550459722.85791016,15154663855.69533539,0.00000000
11750400.00000000,117879086145.02520752,-14036753680.25016594,0.00000000,-117879086145.02520752,14036753680.25016594,0.00000000
11836800.00000000,118190137942.50770569,-12916643649.04428864,0.00000000,-118190137942.50770569,12916643649.04428864,0.00000000
11923200.00000000,118483649719.00328064,-11794510378.59478378,0.00000000,-118483649719.00328064,11794510378.59478378,0.00000000
12009600.00000000,118759655701.73872375,-10670528871.42745399,0.00000000,-118759655701.73872375,10670528871.42745399,0.00000000
12096000.00000000,119018189734.02233887,-9544872588.91862297,0.00000000,-119018189734.02233887,9544872588.91862297,0.00000000
12182400.00000000,119259285268.67945862,-8417713522.67137337,0.00000000,-119259285268.67945862,8417713522.67137337,0.00000000
12268800.00000000,119482975362.33100891,-7289222264.49367332,0.00000000,-119482975362.33100891,7289222264.49367332,0.00000000
12355200.00000000,119689292670.47792053,-6159568075.04390144,0.00000000,-119689292670.47792053,6159568075.04390144,0.00000000
12441600.00000000,119878269443.35726929,-5028918951.20742607,0.00000000,-119878269443.35726929,5028918951.20742607,0.00000000
12528000.00000000,120049937522.53820801,-3897441692.26612091,0.00000000,-120049937522.53820801,3897441692.26612091,0.00000000
12614400.00000000,120204328338.22833252,-2765301964.92101383,0.00000000,-120204328338.22833252,2765301964.92101383,0.00000000
12700800.00000000,120341472907.26338196,-1632664367.22665286,0.00000000,-120341472907.26338196,1632664367.22665286,0.00000000
12787200.00000000,120461401831.75550842,-499692491.49424243,0.00000000,-120461401831.75550842,499692491.49424243,0.00000000
12873600.00000000,120564145298.37730408,633451013.78086138,0.00000000,-120564145298.37730408,-633451013.78086138,0.00000000
12960000.00000000,120649733078.26071167,1766604382.91308641,0.00000000,-120649733078.26071167,-1766604382.91308641,0.00000000
13046400.00000000,120718194527.49224854,2899606672.88911819,0.00000000,-120718194527.49224854,-2899606672.88911819,0.00000000
13132800.00000000,120769558588.18734741,4032297704.04727030,0.00000000,-120769558588.18734741,-4032297704.04727030,0.00000000
13219200.00000000,120803853790.12869263,5164518001.52328300,0.00000000,-120803853790.12869263,-5164518001.52328300,0.00000000
13305600.00000000,120821108252.95512390,6296108737.41320038,0.00000000,-120821108252.95512390,-6296108737.41320038,0.00000000
13392000.00000000,120821349688.88922119,7426911673.60502815,0.00000000,-120821349688.88922119,-7426911673.60502815,0.00000000
13478400.00000000,120804605405.99336243,8556769105.23186016,0.00000000,-120804605405.99336243,-8556769105.23186016,0.00000000
13564800.00000000,120770902311.94558716,9685523804.70009995,0.00000000,-120770902311.94558716,-9685523804.70009995,0.00000000
13651200.00000000,120720266918.32817078,10813018966.24727249,0.00000000,-120720266918.32817078,-10813018966.24727249,0.00000000
13737600.00000000,120652725345.42311096,11939098150.98472595,0.00000000,-120652725345.42311096,-11939098150.98472595,0.00000000
13824000.00000000,120568303327.51039124,13063605232.38131332,0.00000000,-120568303327.51039124,-13063605232.38131332,0.00000000
13910400.00000000,120467026218.66622925,14186384342.14482307,0.00000000,-120467026218.66622925,-14186384342.14482307,0.00000000
13996800.00000000,120348918999.05970764,15307279816.45858383,0.00000000,-120348918999.05970764,-15307279816.45858383,0.00000000
14083200.00000000,120214006281.74795532,16426136142.53131294,0.00000000,-120214006281.74795532,-16426136142.53131294,0.00000000
14169600.00000000,120062312319.97103882,17542797905.41876221,0.00000000,-120062312319.97103882,-17542797905.41876221,0.00000000
14256000.00000000,119893861014.94920349,18657109735.07630920,0.00000000,-119893861014.94920349,-18657109735.07630920,0.00000000
14342400.00000000,119708675924.18655396,19768916253.60200500,0.00000000,-119708675924.18655396,-19768916253.60200500,0.00000000
14428800.00000000,119506780270.28637695,20878062022.63010788,0.00000000,-119506780270.28637695,-20878062022.63010788,0.00000000
14515200.00000000,119288196950.28483582,21984391490.83539581,0.00000000,-119288196950.28483582,-21984391490.83539581,0.00000000
14601600.00000000,119052948545.51106262,23087748941.50897217,0.00000000,-119052948545.51106262,-23087748941.50897217,0.00000000
14688000.00000000,118801057331.98287964,24187978440.16649246,0.00000000,-118801057331.98287964,-24187978440.16649246,0.00000000
14774400.00000000,118532545291.34906006,25284923782.15001297,0.00000000,-118532545291.34906006,-25284923782.15001297,0.00000000
14860800.00000000,118247434122.39006042,26378428440.18486023,0.00000000,-118247434122.39006042,-26378428440.18486023,0.00000000
14947200.00000000,117945745253.09080505,27468335511.85308456,0.00000000,-117945745253.09080505,-27468335511.85308456,0.00000000
15033600.00000000,117627499853.30052185,28554487666.94515610,0.00000000,-117627499853.30052185,-28554487666.94515610,0.00000000
15120000.00000000,117292718847.99589539,29636727094.65169907,0.00000000,-117292718847.99589539,-29636727094.65169907,0.00000000
15206400.00000000,116941422931.16548157,30714895450.55706024,0.00000000,-116941422931.16548157,-30714895450.55706024,0.00000000
15292800.00000000,116573632580.33493042,31788833803.39653015,0.00000000,-116573632580.33493042,-31788833803.39653015,0.00000000
15379200.00000000,116189368071.75373840,32858382581.53905487,0.00000000,-116189368071.75373840,-32858382581.53905487,0.00000000
15465600.00000000,115788649496.26640320,33923381519.15715408,0.00000000,-115788649496.26640320,-33923381519.15715408,0.00000000
15552000.00000000,115371496775.89210510,34983669602.04572296,0.00000000,-115371496775.89210510,-34983669602.04572296,0.00000000
15638400.00000000,114937929681.13896179,36039085013.05127716,0.00000000,-114937929681.13896179,-36039085013.05127716,0.00000000
15724800.00000000,114487967849.08068848,37089465077.07299042,0.00000000,-114487967849.08068848,-37089465077.07299042,0.00000000
15811200.00000000,114021630802.22525024,38134646205.59679413,0.00000000,-114021630802.22525024,-38134646205.59679413,0.00000000
15897600.00000000,113538937968.20703125,39174463840.72351074,0.00000000,-113538937968.20703125,-39174463840.72351074,0.00000000
15984000.00000000,113039908700.33628845,40208752398.65179443,0.00000000,-113039908700.33628845,-40208752398.65179443,0.00000000
16070400.00000000,112524562299.04132080,41237345212.57643890,0.00000000,-112524562299.04132080,-41237345212.57643890,0.00000000
16156800.00000000,111992918034.24128723,42260074474.96223450,0.00000000,-111992918034.24128723,-42260074474.96223450,0.00000000
16243200.00000000,111444995168.68975830,43276771179.15331268,0.00000000,-111444995168.68975830,-43276771179.15331268,0.00000000
16329600.00000000,110880812982.33146667,44287265060.27764130,0.00000000,-110880812982.33146667,-44287265060.27764130,0.00000000
16416000.00000000,110300390797.71722412,45291384535.40587616,0.00000000,-110300390797.71722412,-45291384535.40587616,0.00000000
16502400.00000000,109703748006.52442932,46288956642.92350006,0.00000000,-109703748006.52442932,-46288956642.92350006,0.00000000
16588800.00000000,109090904097.23358154,47279806981.07476044,0.00000000,-109090904097.23358154,-47279806981.07476044,0.00000000
16675200.00000000,108461878684.01379395,48263759645.63664246,0.00000000,-108461878684.01379395,-48263759645.63664246,0.00000000
16761600.00000000,107816691536.87341309,49240637166.68053436,0.00000000,-107816691536.87341309,-49240637166.68053436,0.00000000
16848000.00000000,107155362613.13500977,50210260444.37903595,0.00000000,-107155362613.13500977,-50210260444.37903595,0.00000000
16934400.00000000,106477912090.29722595,51172448683.81481934,0.00000000,-106477912090.29722595,-51172448683.81481934,0.00000000
17020800.00000000,105784360400.34947205,52127019328.74822235,0.00000000,-105784360400.34947205,-52127019328.74822235,0.00000000
17107200.00000000,105074728265.60917664,53073787994.29962921,0.00000000,-105074728265.60917664,-53073787994.29962921,0.00000000
17193600.00000000,104349036736.15492249,54012568398.50257874,0.00000000,-104349036736.15492249,-54012568398.50257874,0.00000000
17280000.00000000,103607307228.93304443,54943172292.68299866,0.00000000,-103607307228.93304443,-54943172292.68299866,0.00000000
17366400.00000000,102849561568.61950684,55865409390.61970520,0.00000000,-102849561568.61950684,-55865409390.61970520,0.00000000
17452800.00000000,102075822030.32304382,56779087296.44094086,0.00000000,-102075822030.32304382,-56779087296.44094086,0.00000000
17539200.00000000,101286111384.22076416,57684011431.21158600,0.00000000,-101286111384.22076416,-57684011431.21158600,0.00000000
17625600.00000000,100480452942.22190857,58579984958.16524506,0.00000000,-100480452942.22190857,-58579984958.16524506,0.00000000
17712000.00000000,99658870606.76100159,59466808706.53543091,0.00000000,-99658870606.76100159,-59466808706.53543091,0.00000000
17798400.00000000,98821388921.82698059,60344281093.93981171,0.00000000,-98821388921.82698059,-60344281093.93981171,0.00000000
17884800.00000000,97968033126.34080505,61212198047.27152252,0.00000000,-97968033126.34080505,-61212198047.27152252,0.00000000
17971200.00000000,97098829210.00012207,62070352922.05157471,0.00000000,-97098829210.00012207,-62070352922.05157471,0.00000000
18057600.00000000,96213803971.71615601,62918536420.19647217,0.00000000,-96213803971.71615601,-62918536420.19647217,0.00000000
18144000.00000000,95312985080.77467346,63756536506.15546417,0.00000000,-95312985080.77467346,-63756536506.15546417,0.00000000
18230400.00000000,94396401140.86018372,64584138321.37220001,0.00000000,-94396401140.86018372,-64584138321.37220001,0.00000000
18316800.00000000,93464081757.09020996,65401124097.02608490,0.00000000,-93464081757.09020996,-65401124097.02608490,0.00000000
18403200.00000000,92516057606.21429443,66207273065.00927734,0.00000000,-92516057606.21429443,-66207273065.00927734,0.00000000
18489600.00000000,91552360510.14125061,67002361367.09616852,0.00000000,-91552360510.14125061,-67002361367.09616852,0.00000000
18576000.00000000,90573023512.96667480,67786161962.26323700,0.00000000,-90573023512.96667480,-67786161962.26323700,0.00000000
18662400.00000000,89578080961.68266296,68558444532.11844635,0.00000000,-89578080961.68266296,-68558444532.11844635,0.00000000
18748800.00000000,88567568590.76133728,69318975384.40095520,0.00000000,-88567568590.76133728,-69318975384.40095520,0.00000000
18835200.00000000,87541523610.81440735,70067517354.51370239,0.00000000,-87541523610.81440735,-70067517354.51370239,0.00000000
18921600.00000000,86499984801.54235840,70803829705.05366516,0.00000000,-86499984801.54235840,-70803829705.05366516,0.00000000
19008000.00000000,85442992609.19816589,71527668023.30705261,0.00000000,-85442992609.19816589,-71527668023.30705261,0.00000000
19094400.00000000,84370589248.80340576,72238784116.67962646,0.00000000,-84370589248.80340576,-72238784116.67962646,0.00000000
19180800.00000000,83282818811.36720276,72936925906.03590393,0.00000000,-83282818811.36720276,-72936925906.03590393,0.00000000
19267200.00000000,82179727376.37263489,73621837316.92448425,0.00000000,-82179727376.37263489,-73621837316.92448425,0.00000000
19353600.00000000,81061363129.80969238,74293258168.67173767,0.00000000,-81061363129.80969238,-74293258168.67173767,0.00000000
19440000.00000000,79927776488.04925537,74950924061.33052063,0.00000000,-79927776488.04925537,-74950924061.33052063,0.00000000
19526400.00000000,78779020227.86882019,75594566260.47682190,0.00000000,-78779020227.86882019,-75594566260.47682190,0.00000000
19612800.00000000,77615149622.95782471,76223911579.85348511,0.00000000,-77615149622.95782471,-76223911579.85348511,0.00000000
19699200.00000000,76436222587.24841309,76838682261.86741638,0.00000000,-76436222587.24841309,-76838682261.86741638,0.00000000
19785600.00000000,75242299825.43659973,77438595855.95513916,0.00000000,-75242299825.43659973,-77438595855.95513916,0.00000000
19872000.00000000,74033444991.07864380,78023365094.84054565,0.00000000,-74033444991.07864380,-78023365094.84054565,0.00000000
19958400.00000000,72809724852.66876221,78592697768.71937561,0.00000000,-72809724852.66876221,-78592697768.71937561,0.00000000
20044800.00000000,71571209468.12623596,79146296597.41630554,0.00000000,-71571209468.12623596,-79146296597.41630554,0.00000000
20131200.00000000,70317972368.14338684,79683859100.57371521,0.00000000,-70317972368.14338684,-79683859100.57371521,0.00000000
20217600.00000000,69050090748.87059021,80205077465.94555664,0.00000000,-69050090748.87059021,-80205077465.94555664,0.00000000
20304000.00000000,67767645674.43980408,80709638415.88618469,0.00000000,-67767645674.43980408,-80709638415.88618469,0.00000000
20390400.00000000,66470722289.85554504,81197223072.14167786,0.00000000,-66470722289.85554504,-81197223072.14167786,0.00000000
20476800.00000000,65159410044.81026459,81667506819.07154846,0.00000000,-65159410044.81026459,-81667506819.07154846,0.00000000
20563200.00000000,63833802929.01078796,82120159165.45079041,0.00000000,-63833802929.01078796,-82120159165.45079041,0.00000000
20649600.00000000,62493999719.63351440,82554843605.02705383,0.00000000,-62493999719.63351440,-82554843605.02705383,0.00000000
20736000.00000000,61140104241.55838776,82971217476.03512573,0.00000000,-61140104241.55838776,-82971217476.03512573,0.00000000
20822400.00000000,59772225641.06546021,83368931819.90124512,0.00000000,-59772225641.06546021,-83368931819.90124512,0.00000000
20908800.00000000,58390478673.71307373,83747631239.40342712,0.00000000,-58390478673.71307373,-83747631239.40342712,0.00000000
20995200.00000000,56994984007.15309906,84106953756.59133911,0.00000000,-56994984007.15309906,-84106953756.59133911,0.00000000
21081600.00000000,55585868539.67678833,84446530670.81007385,0.00000000,-55585868539.67678833,-84446530670.81007385,0.00000000
21168000.00000000,54163265735.32383728,84765986417.21791077,0.00000000,-54163265735.32383728,-84765986417.21791077,0.00000000
21254400.00000000,52727315976.42788696,85064938426.23817444,0.00000000,-52727315976.42788696,-85064938426.23817444,0.00000000
21340800.00000000,51278166934.51322937,85342996984.44065857,0.00000000,-51278166934.51322937,-85342996984.44065857,0.00000000
21427200.00000000,49815973960.50034332,85599765097.40887451,0.00000000,-49815973960.50034332,-85599765097.40887451,0.00000000
21513600.00000000,48340900495.22140503,85834838355.21687317,0.00000000,-48340900495.22140503,-85834838355.21687317,0.00000000
21600000.00000000,46853118501.29121399,86047804801.21289062,0.00000000,-46853118501.29121399,-86047804801.21289062,0.00000000
21686400.00000000,45352808917.42398834,86238244804.88864136,0.00000000,-45352808917.42398834,-86238244804.88864136,0.00000000
21772800.00000000,43840162136.33117676,86405730939.70227051,0.00000000,-43840162136.33117676,-86405730939.70227051,0.00000000
21859200.00000000,42315378507.38060760,86549827866.82104492,0.00000000,-42315378507.38060760,-86549827866.82104492,0.00000000
21945600.00000000,40778668865.24128723,86670092225.85757446,0.00000000,-40778668865.24128723,-86670092225.85757446,0.00000000
22032000.00000000,39230255085.78140259,86766072533.79121399,0.00000000,-39230255085.78140259,-86766072533.79121399,0.00000000
22118400.00000000,37670370670.52856445,86837309093.39573669,0.00000000,-37670370670.52856445,-86837309093.39573669,0.00000000
22204800.00000000,36099261361.04028320,86883333912.63565063,0.00000000,-36099261361.04028320,-86883333912.63565063,0.00000000
